case_id,slice_idx,image_path,lung_mask_path,old_lung_pixels,new_lung_pixels,lesion_pixels
study_0288,11,data/dataset2_mosmed/processed/images/study_0288_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_011.npy,24957,10248,1756
study_0288,12,data/dataset2_mosmed/processed/images/study_0288_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_012.npy,25019,12110,1569
study_0288,13,data/dataset2_mosmed/processed/images/study_0288_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_013.npy,27556,14191,1428
study_0288,14,data/dataset2_mosmed/processed/images/study_0288_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_014.npy,25213,16774,1496
study_0288,15,data/dataset2_mosmed/processed/images/study_0288_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_015.npy,25308,17354,1161
study_0288,16,data/dataset2_mosmed/processed/images/study_0288_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_016.npy,25402,17724,1102
study_0288,17,data/dataset2_mosmed/processed/images/study_0288_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_017.npy,25487,17467,802
study_0288,18,data/dataset2_mosmed/processed/images/study_0288_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_018.npy,25562,17308,756
study_0288,19,data/dataset2_mosmed/processed/images/study_0288_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_019.npy,25569,16993,959
study_0288,20,data/dataset2_mosmed/processed/images/study_0288_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_020.npy,25527,16712,613
study_0288,21,data/dataset2_mosmed/processed/images/study_0288_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_021.npy,25550,17062,325
study_0288,22,data/dataset2_mosmed/processed/images/study_0288_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_022.npy,25589,17225,617
study_0288,23,data/dataset2_mosmed/processed/images/study_0288_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_023.npy,25651,17564,312
study_0288,24,data/dataset2_mosmed/processed/images/study_0288_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_024.npy,25702,17532,23
study_0288,25,data/dataset2_mosmed/processed/images/study_0288_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_025.npy,31794,20514,0
study_0288,26,data/dataset2_mosmed/processed/images/study_0288_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0288_slice_026.npy,32035,19913,0
study_0289,6,data/dataset2_mosmed/processed/images/study_0289_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_006.npy,62500,5535,0
study_0289,7,data/dataset2_mosmed/processed/images/study_0289_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_007.npy,28870,6283,0
study_0289,8,data/dataset2_mosmed/processed/images/study_0289_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_008.npy,29728,8294,95
study_0289,9,data/dataset2_mosmed/processed/images/study_0289_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_009.npy,30806,10406,178
study_0289,10,data/dataset2_mosmed/processed/images/study_0289_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_010.npy,38795,13770,181
study_0289,11,data/dataset2_mosmed/processed/images/study_0289_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_011.npy,39421,16953,199
study_0289,12,data/dataset2_mosmed/processed/images/study_0289_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_012.npy,34768,16041,117
study_0289,13,data/dataset2_mosmed/processed/images/study_0289_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_013.npy,34578,15828,132
study_0289,14,data/dataset2_mosmed/processed/images/study_0289_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_014.npy,25341,15994,357
study_0289,15,data/dataset2_mosmed/processed/images/study_0289_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_015.npy,25124,15458,322
study_0289,16,data/dataset2_mosmed/processed/images/study_0289_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_016.npy,25030,15724,223
study_0289,17,data/dataset2_mosmed/processed/images/study_0289_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_017.npy,25000,15523,205
study_0289,18,data/dataset2_mosmed/processed/images/study_0289_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_018.npy,24915,15796,110
study_0289,19,data/dataset2_mosmed/processed/images/study_0289_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_019.npy,24728,16033,117
study_0289,20,data/dataset2_mosmed/processed/images/study_0289_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_020.npy,24611,16177,261
study_0289,21,data/dataset2_mosmed/processed/images/study_0289_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_021.npy,24545,16239,208
study_0289,22,data/dataset2_mosmed/processed/images/study_0289_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_022.npy,24495,15870,322
study_0289,23,data/dataset2_mosmed/processed/images/study_0289_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_023.npy,24556,15449,122
study_0289,24,data/dataset2_mosmed/processed/images/study_0289_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_024.npy,24758,14999,202
study_0289,25,data/dataset2_mosmed/processed/images/study_0289_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_025.npy,25008,14580,95
study_0289,26,data/dataset2_mosmed/processed/images/study_0289_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_026.npy,25267,14182,163
study_0289,27,data/dataset2_mosmed/processed/images/study_0289_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_027.npy,25618,13813,187
study_0289,28,data/dataset2_mosmed/processed/images/study_0289_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_028.npy,25952,13167,115
study_0289,29,data/dataset2_mosmed/processed/images/study_0289_slice_029.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_029.npy,26381,12320,21
study_0289,30,data/dataset2_mosmed/processed/images/study_0289_slice_030.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_030.npy,26965,11412,88
study_0289,31,data/dataset2_mosmed/processed/images/study_0289_slice_031.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_031.npy,27648,10245,20
study_0289,32,data/dataset2_mosmed/processed/images/study_0289_slice_032.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_032.npy,28324,8927,0
study_0289,33,data/dataset2_mosmed/processed/images/study_0289_slice_033.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_033.npy,29129,7418,12
study_0289,34,data/dataset2_mosmed/processed/images/study_0289_slice_034.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_034.npy,30016,5771,0
study_0289,35,data/dataset2_mosmed/processed/images/study_0289_slice_035.npy,data/dataset2_mosmed/processed/lung_masks/study_0289_slice_035.npy,31056,4127,0
study_0290,5,data/dataset2_mosmed/processed/images/study_0290_slice_005.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_005.npy,31148,6533,0
study_0290,6,data/dataset2_mosmed/processed/images/study_0290_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_006.npy,31442,7980,0
study_0290,7,data/dataset2_mosmed/processed/images/study_0290_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_007.npy,31764,8755,56
study_0290,8,data/dataset2_mosmed/processed/images/study_0290_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_008.npy,32270,9708,51
study_0290,9,data/dataset2_mosmed/processed/images/study_0290_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_009.npy,32990,10556,152
study_0290,10,data/dataset2_mosmed/processed/images/study_0290_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_010.npy,33817,12834,344
study_0290,11,data/dataset2_mosmed/processed/images/study_0290_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_011.npy,42379,15747,491
study_0290,12,data/dataset2_mosmed/processed/images/study_0290_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_012.npy,43734,17375,540
study_0290,13,data/dataset2_mosmed/processed/images/study_0290_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_013.npy,43537,17653,885
study_0290,14,data/dataset2_mosmed/processed/images/study_0290_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_014.npy,36217,17585,758
study_0290,15,data/dataset2_mosmed/processed/images/study_0290_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_015.npy,26029,17054,537
study_0290,16,data/dataset2_mosmed/processed/images/study_0290_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_016.npy,25552,17065,357
study_0290,17,data/dataset2_mosmed/processed/images/study_0290_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_017.npy,24961,17122,277
study_0290,18,data/dataset2_mosmed/processed/images/study_0290_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_018.npy,24482,17300,0
study_0290,19,data/dataset2_mosmed/processed/images/study_0290_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_019.npy,24202,17494,109
study_0290,20,data/dataset2_mosmed/processed/images/study_0290_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_020.npy,24090,17940,0
study_0290,21,data/dataset2_mosmed/processed/images/study_0290_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_021.npy,24065,18507,0
study_0290,23,data/dataset2_mosmed/processed/images/study_0290_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_023.npy,30677,23822,0
study_0290,24,data/dataset2_mosmed/processed/images/study_0290_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_024.npy,30974,22470,0
study_0290,25,data/dataset2_mosmed/processed/images/study_0290_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_025.npy,30858,23469,50
study_0290,26,data/dataset2_mosmed/processed/images/study_0290_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_026.npy,31104,23128,0
study_0290,27,data/dataset2_mosmed/processed/images/study_0290_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0290_slice_027.npy,31428,21982,0
study_0291,12,data/dataset2_mosmed/processed/images/study_0291_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_012.npy,62500,14469,0
study_0291,13,data/dataset2_mosmed/processed/images/study_0291_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_013.npy,62500,14960,0
study_0291,14,data/dataset2_mosmed/processed/images/study_0291_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_014.npy,62500,15475,88
study_0291,15,data/dataset2_mosmed/processed/images/study_0291_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_015.npy,62500,15285,380
study_0291,16,data/dataset2_mosmed/processed/images/study_0291_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_016.npy,62500,15025,631
study_0291,17,data/dataset2_mosmed/processed/images/study_0291_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_017.npy,62500,15217,797
study_0291,18,data/dataset2_mosmed/processed/images/study_0291_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_018.npy,62500,15515,827
study_0291,19,data/dataset2_mosmed/processed/images/study_0291_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_019.npy,41404,15790,904
study_0291,20,data/dataset2_mosmed/processed/images/study_0291_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_020.npy,29069,22510,942
study_0291,21,data/dataset2_mosmed/processed/images/study_0291_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_021.npy,28893,22651,935
study_0291,22,data/dataset2_mosmed/processed/images/study_0291_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_022.npy,28777,22048,581
study_0291,23,data/dataset2_mosmed/processed/images/study_0291_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_023.npy,28545,22138,422
study_0291,24,data/dataset2_mosmed/processed/images/study_0291_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_024.npy,28179,21823,348
study_0291,25,data/dataset2_mosmed/processed/images/study_0291_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_025.npy,27884,21543,221
study_0291,26,data/dataset2_mosmed/processed/images/study_0291_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_026.npy,27830,21359,28
study_0291,27,data/dataset2_mosmed/processed/images/study_0291_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_027.npy,27339,21076,0
study_0291,28,data/dataset2_mosmed/processed/images/study_0291_slice_028.npy,data/dataset2_mosmed/processed/lung_masks/study_0291_slice_028.npy,27609,20387,0
study_0292,7,data/dataset2_mosmed/processed/images/study_0292_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_007.npy,62500,7329,0
study_0292,8,data/dataset2_mosmed/processed/images/study_0292_slice_008.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_008.npy,62500,8083,0
study_0292,9,data/dataset2_mosmed/processed/images/study_0292_slice_009.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_009.npy,62500,8868,97
study_0292,10,data/dataset2_mosmed/processed/images/study_0292_slice_010.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_010.npy,62500,9941,176
study_0292,11,data/dataset2_mosmed/processed/images/study_0292_slice_011.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_011.npy,62500,10917,87
study_0292,12,data/dataset2_mosmed/processed/images/study_0292_slice_012.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_012.npy,62500,18871,0
study_0292,13,data/dataset2_mosmed/processed/images/study_0292_slice_013.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_013.npy,62500,21650,9
study_0292,14,data/dataset2_mosmed/processed/images/study_0292_slice_014.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_014.npy,62500,23628,34
study_0292,15,data/dataset2_mosmed/processed/images/study_0292_slice_015.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_015.npy,62500,23139,189
study_0292,16,data/dataset2_mosmed/processed/images/study_0292_slice_016.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_016.npy,62500,22924,268
study_0292,17,data/dataset2_mosmed/processed/images/study_0292_slice_017.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_017.npy,62500,16647,508
study_0292,18,data/dataset2_mosmed/processed/images/study_0292_slice_018.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_018.npy,62500,16413,698
study_0292,19,data/dataset2_mosmed/processed/images/study_0292_slice_019.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_019.npy,62500,16089,874
study_0292,20,data/dataset2_mosmed/processed/images/study_0292_slice_020.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_020.npy,62500,15889,660
study_0292,21,data/dataset2_mosmed/processed/images/study_0292_slice_021.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_021.npy,62500,15778,364
study_0292,22,data/dataset2_mosmed/processed/images/study_0292_slice_022.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_022.npy,62500,15803,305
study_0292,23,data/dataset2_mosmed/processed/images/study_0292_slice_023.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_023.npy,62500,15799,142
study_0292,24,data/dataset2_mosmed/processed/images/study_0292_slice_024.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_024.npy,62500,15871,88
study_0292,25,data/dataset2_mosmed/processed/images/study_0292_slice_025.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_025.npy,62500,22711,60
study_0292,26,data/dataset2_mosmed/processed/images/study_0292_slice_026.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_026.npy,40720,22388,0
study_0292,27,data/dataset2_mosmed/processed/images/study_0292_slice_027.npy,data/dataset2_mosmed/processed/lung_masks/study_0292_slice_027.npy,40969,22009,0
study_0293,6,data/dataset2_mosmed/processed/images/study_0293_slice_006.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_006.npy,62500,4092,0
study_0293,7,data/dataset2_mosmed/processed/images/study_0293_slice_007.npy,data/dataset2_mosmed/processed/lung_masks/study_0293_slice_007.npy,62500,6828,0
